Date,Equal Weight,Equity Heavy,Defensive,Growth Tech,Balanced
2015-03-02,0.001996235840518913,0.0051853027210679555,-0.005379024018925895,0.007325698068140775,-2.868958634439018e-05
2015-03-03,-0.0051554290201144114,-0.005976207778465749,-0.0035329574574007047,-0.008429118551190589,-0.00450701938216941
2015-03-04,-0.0012010020813519875,-0.0014605889773377401,-0.0025046962603813253,-0.0008100838633259699,-0.0024247153539016806
2015-03-05,-0.0005630896910419753,1.2759274436839752e-05,-0.0011238623885236902,0.0009934307303499199,-0.00090497793794016
2015-03-06,-0.01545202791265621,-0.013474253673031325,-0.019572501659318547,-0.011943276284673694,-0.01587400251267819
2015-03-09,0.004672724497829037,0.004773865565513415,0.005511698170174864,0.005755742874315146,0.005337970013093721
2015-03-10,-0.008269761021089488,-0.010590069538521289,-0.00348037587055676,-0.007664302478477511,-0.008437495183792016
2015-03-11,-0.0029859306483534,-0.004035494172843721,-0.0006271519672509808,-0.006447316018266541,-0.00207584277834418
2015-03-12,0.0023634588898999,0.0031483504783040156,0.00325946722028732,-0.0016336358131631252,0.00440043215528136
2015-03-13,-0.001843857019994425,-0.002154302415113835,-0.0024587779723624897,-0.000203723150930585,-0.0028717700651374797
2015-03-16,0.009268824511670713,0.010331752682761815,0.00798749666190168,0.009266028961371745,0.009895853701842084
2015-03-17,0.002535112952868663,0.003053002690547835,0.001659197266071935,0.007769013331671304,0.0020991669069774805
2015-03-18,0.011369919170345062,0.009658903115153945,0.016784090242059114,0.007272410041925605,0.01355176210680308
2015-03-19,-0.004468597269956912,-0.00382805741012635,-0.00395447584666618,-0.0002712800645523102,-0.004580392263192484
2015-03-20,0.006024282730069037,0.005918119960137754,0.007413933422963899,0.005199548156913615,0.006488930944776054
2015-03-23,-0.0023274076304337877,-0.00353252164198568,0.0010713884323841451,-0.00564681853198037,-0.0008841745754786501
2015-03-24,-0.004009866479178325,-0.005496878982770919,0.00215324370440966,-0.00443807280287725,-0.0018744525681196895
2015-03-25,-0.019018286588651113,-0.023080684257996385,-0.0099874900514341,-0.03265252738329316,-0.016185100548514728
2015-03-26,-0.002669653200769275,-0.00215961076462965,-0.004489262927720305,-0.00140623413415089,-0.0037467267658415353
2015-03-27,0.001030051350536813,0.0010154392987693202,0.0034408514522240143,0.002223249149962831,0.00209291751625298
2015-03-30,0.009167610323134024,0.011445361102527031,0.0003314247251312253,0.008332900953638289,0.007267419887289795
2015-03-31,-0.00860031011478665,-0.010650336397098333,-0.00320189057783006,-0.013200112898537914,-0.0069132049539757595
2015-04-01,0.002542929180242825,0.00018624447866591521,0.007804780233365285,0.0019425731131513652,0.0027812775127624353
2015-04-02,-0.00021514803013737496,0.0010573151190518203,-0.00341890426345232,-2.067528297161003e-05,-0.00083206911768697
2015-04-06,0.012354720978316537,0.014383213948640559,0.005497324562228405,0.02045154824322848,0.00910960765115372
2015-04-07,0.0015122968425493129,0.0005304228498486052,0.00034766093686306967,-0.0007851420926667345,0.00026987187054445524
2015-04-08,-0.002104354916464425,-0.0008457403404307001,-0.0005532339661386901,0.0006003739165309299,-0.0003535884752012402
2015-04-09,0.003835090759775926,0.006338817110594575,-0.004488103467867275,0.0077318053943457345,0.0010245194804976152
2015-04-10,0.006627078856223125,0.006493088700330425,0.00548802664459142,0.006524373001465216,0.00557778840455953
2015-04-13,-0.0021376417795113626,-0.00261191798502692,-0.002710535294034615,-0.0035256993667493104,-0.0024119430982483202
2015-04-14,0.0022837777527449123,0.001293773285632875,0.0011864721052147248,-0.0035114353564549452,0.0018982261839197501
2015-04-15,0.009764317365923012,0.009620167110062899,0.004136435494593115,0.00869391532071939,0.006480417763238719
2015-04-16,-0.004036880207639638,-0.003518403284517415,-0.003052614810798365,-0.0038060011984054347,-0.0029789606408338
2015-04-17,-0.007045046934478863,-0.010030411035834637,0.0005973318228188451,-0.010143770401151685,-0.00550470491687214
2015-04-20,0.0064395347816601995,0.009788263461533945,0.000441423650295711,0.012769918564665795,0.006304612942511211
2015-04-21,-0.003982154628005613,-0.0040786163916841055,-0.001089153702933355,-0.0033820238640513652,-0.0029269642018290606
2015-04-22,0.0032520489679201373,0.006424514409308524,-0.006143050358817605,0.0075559599424303335,0.0008976777092072096
2015-04-23,0.0031345186487277124,0.0029187870202630945,0.0049002593602732345,0.004025174464431866,0.0038345423153984402
2015-04-24,0.010686837895693461,0.014321463937129813,0.004829974093713635,0.025126670802844486,0.01066557253844878
2015-04-27,0.00519608505310695,0.003987402333162145,0.004871490159668221,0.007697502137486704,0.0029163130040001607
2015-04-28,0.0033251052786311885,0.0040291740480827,-0.0013170490424144047,0.0034023230678129706,0.0010370362544137098
2015-04-29,-0.0041998290125251,-0.00422989019168354,-0.00812323618814306,-0.00767256787668729,-0.00594223176072988
2015-04-30,-0.0087434469331221,-0.009351166127159185,-0.008593360543588375,-0.010543662559071364,-0.008908461263192537
2015-05-01,0.008995633802127763,0.012445057928240038,-0.000779665038262445,0.014668691247938626,0.006198245738409539
2015-05-04,0.0007605292093289125,0.00022006811736770545,-0.0007216426921630196,-0.0037747059585511843,-0.00033439045152433474
2015-05-05,-0.0102549278377473,-0.01306540445753886,-0.00500866273924537,-0.017009975507046898,-0.00939482925885001
2015-05-06,-0.008098525868903238,-0.00775573520625998,-0.00905888046993962,-0.009207887063406391,-0.008769314146104237
2015-05-07,0.005562347546854275,0.006432789151052125,0.004608069376651855,0.009086045140425275,0.005789481556114105
2015-05-08,0.0024308892462977243,0.0019178959252557698,0.008173684748717389,-0.00576885882858352,0.00763605212097502
2015-05-11,-0.009760466865402662,-0.008502366675623634,-0.011817630448702248,-0.009061883479421304,-0.010084858715227954
2015-05-12,0.001905837068823438,0.0008046401277865551,0.001946910360234835,0.0015358256073251851,0.00048184328150549033
2015-05-13,0.0025039943213238,0.0021764225782844597,0.00208070152453141,0.0037198440459803805,0.0011036295503796907
2015-05-14,0.011724474123344097,0.013661109852647629,0.007732506048977479,0.017580210839346997,0.01080288376595422
2015-05-15,0.0020462076727008624,0.00017040038670781512,0.0075885196626192895,-0.0010720868385407647,0.0037996524812896155
2015-05-18,-0.0009584995343146287,0.0007230729968463935,-0.004710031085786677,0.0005265143350998137,-0.001720983495142363
2015-05-19,-0.002780414627827763,-0.0016204244786273351,-0.006841420437771769,-0.003604233277167335,-0.003406217446090775
2015-05-20,-0.0004690342647451085,-0.0006510478162142152,0.0007857920351273716,4.1681264879087817e-05,-6.74043826575318e-05
2015-05-21,0.0020934531609484624,0.0015670324225296151,0.0052719708536451745,0.0009016057297237447,0.003984158801761759
2015-05-22,-0.0021266311950000126,-0.002223987161874645,-0.00087629990710294,-0.0012887324066723949,-0.0016545118130349853
2015-05-26,-0.008473812287684086,-0.01025994723018408,-0.0023242559516450157,-0.01020653430321551,-0.006211719535260609
2015-05-27,0.014269721980600975,0.017439444638433617,0.005632264684601565,0.02505647551525471,0.010917909717618256
2015-05-28,0.00023918219161276255,0.0005076241479299749,-0.001174919349293585,0.001867205915704565,-0.00081869309730788
2015-05-29,-0.0041077541695132,-0.005576964636162241,-0.00210787824444199,-0.006853679380102579,-0.00433225753737239
2015-06-01,0.0019176161432906376,0.0034802568700153793,-0.0028749091597188997,0.00502150954071715,0.00021685491074419498
2015-06-02,-0.005295922911409701,-0.00542317615246624,-0.00472264983205546,-0.00831156730205193,-0.00485762388948968
2015-06-03,-0.0029650671023133623,-0.0013726029401688199,-0.006635417140327994,-0.0035644382977196402,-0.00317358737404632
2015-06-04,-0.0018668772100407373,-0.00297580090263245,-0.000552087213333871,-0.00054977428524373,-0.0024947439199948253
2015-06-05,-0.0005754819619703873,3.050385584088501e-05,-0.0066180634264257545,-0.0017664861135701952,-0.00334883875134885
2015-06-08,-0.00547716476435555,-0.00731607227562768,-0.0022714249500600248,-0.01043170703295598,-0.004829188976077685
2015-06-09,-0.0005438434083713502,-0.00015508287767431508,-0.0024950267053924953,-0.00022249392954795498,-0.0015733429256239552
2015-06-10,0.006240199186003013,0.007535550854331321,0.004286375591524776,0.005448372956824509,0.006831008746937259
2015-06-11,0.003362975623920287,0.0025914118902191797,0.006891975885197979,0.00251045000732947,0.004944167647166495
2015-06-12,-0.009098367454235588,-0.010831256652962295,-0.00342079495187421,-0.013249448656121744,-0.0070071686354383645
2015-06-15,-0.0025198886880993874,-0.0036860589899547396,-0.0002492742504473601,-0.003971505804446791,-0.002462504964314275
2015-06-16,0.006521039502446288,0.007090904806599464,0.004142219628724284,0.0073794959669524944,0.005897203241551639
2015-06-17,0.001027271632106325,0.0018380492847358699,-0.0010147855627057499,0.0031961587267975602,6.031747237520051e-06
2015-06-18,0.009274788336869988,0.010457261514542803,0.005673048778362355,0.011348208188203415,0.007782475281828429
2015-06-19,-0.0041421107313943635,-0.005858549145944539,0.0015658286558229548,-0.00672804817056863,-0.0023128168218899494
2015-06-22,-0.0011250514744431625,0.0018656311904389454,-0.008279449271599675,0.0007759009302994949,-0.0020770022465761
2015-06-23,-0.004848683446058024,-0.0050016519173512455,-0.004111199011569685,-0.009818531001805235,-0.0035305374645727156
2015-06-24,-0.0029525995945901998,-0.00411357961228329,0.00030656826705748014,-0.0026097529502206204,-0.0020679314686712995
2015-06-25,-0.0023778514331219626,-0.001962766857577185,-0.00269951463984346,7.033417465240518e-05,-0.002682956753682805
2015-06-26,-0.005195835073676238,-0.00541346793345074,-0.00444591693313671,-0.009221803718266471,-0.004489528840646525
2015-06-29,-0.01185309509817395,-0.01753168152833146,0.0022468923016213402,-0.018363616898686298,-0.00869439917534496
2015-06-30,0.0004578791657008249,0.0014250647428614449,-0.00323257494399091,0.00010069567744079495,-0.0004247622028030404
2015-07-01,0.0028443704606563123,0.005853414684128356,-0.002381384482085005,0.007989676264343295,0.0021501795658629397
2015-07-02,3.3343747739500006e-05,-0.0002470972463106301,0.00026503721039303993,-0.00042307591813848996,1.4026442738520082e-05
2015-07-06,-0.0009658215914271745,-0.00305792237620591,0.006119121750207995,-0.00335310044098475,0.0014890194255287655
2015-07-07,-0.0028746957241924374,-0.0024125467490993743,0.002050234584903975,-0.004998963804845835,0.0013415390735047796
2015-07-08,-0.008722700333254813,-0.011738086427374225,-0.002574347085405565,-0.010248474919017134,-0.00838662553760853
2015-07-09,-0.004483193754026549,-0.0037656625458869736,-0.0064491668893411,-0.007162692422463715,-0.004787926484641321
2015-07-10,0.008248811145920474,0.01153586962032896,-4.299945055067505e-05,0.012722305164336341,0.006194506981632713
2015-07-13,0.008516099628739511,0.01118463293325844,0.003111792248210175,0.012960205168078349,0.00803568555824182
2015-07-14,0.0036944966040149624,0.003647806145626365,0.001955898886331945,0.001167733840984395,0.0032272726081096098
2015-07-15,0.0010815490807220874,0.0008305718609274499,0.0029351067043517248,0.0016339207699988996,0.0022957636540586
2015-07-16,0.009216369758624186,0.01117662659816404,0.005566063890721755,0.01518555000249723,0.008597733031515228
2015-07-17,-0.0013643240905104877,-0.000625020605871455,-7.730528158201498e-05,0.00033875008753379496,0.00036668621727639004
2015-07-20,-0.004188909801575387,-0.0013602654359385952,-0.006839850043467709,0.0002347503602383045,-0.0022427717386134852
2015-07-21,-0.00036823786062039975,-0.0008895785466421199,-0.00018710341376803499,8.358012109420036e-05,-0.000792815270266555
2015-07-22,-0.010437733969035664,-0.013575073070770763,-0.0036664536299135953,-0.024802869338545256,-0.008004832019880661
2015-07-23,0.0015649155511361999,0.0012288768831491296,0.00215183949419468,0.00565464964441294,0.00118322239380726
2015-07-24,-0.005506745872470113,-0.0076071599616118046,-0.0002482143902346349,-0.006109209254488635,-0.00490181154410912
2015-07-27,-0.007385425944259312,-0.008436298179180686,-0.0023707756189345,-0.008938196262334027,-0.005465681764592925
2015-07-28,0.00927852964278615,0.01087858325028622,0.0017513016834257795,0.00817876061136941,0.006616132043456819
2015-07-29,0.006953753657957637,0.00820701603261317,0.0020103841580390402,0.00840652559366369,0.005249142926967796
2015-07-30,0.0011849337898842999,0.0015365041840461396,0.001013734302963365,0.0025450283943325895,0.001658162437214585
2015-07-31,-0.007129192303665487,-0.007421461003458226,0.0030876607618169397,-0.0035612080615807654,-0.002509807598800875
2015-08-03,-0.0024316919838105375,-0.002791072654415815,-0.00036600240052462506,-0.0014198898707987757,-0.0018620574040435003
2015-08-04,-0.00410485450655895,-0.00390863103013949,-0.00368280022669112,-0.0037254879922723914,-0.00414174608136306
2015-08-05,0.0017339343259966376,0.0033279556411300853,-0.00217553851258692,0.004382057635919565,0.0007477908151575549
2015-08-06,-0.0017830247070308874,-0.004535705666994265,0.0008571679611020352,-0.006642515854707895,-0.00251675757156636
2015-08-07,0.015537774266974336,0.01784571223277588,0.0049364463190708155,0.03291204405179915,0.008029673325675911
2015-08-10,0.016445679879289576,0.019344056077165293,0.0044499909093163445,0.022730148873944096,0.011460376317222536
2015-08-11,-0.010116512952391988,-0.014322093700499448,0.0005539746038313285,-0.01943472833783773,-0.0076899922163550846
2015-08-12,0.0046376944779123125,0.00471457421616797,0.0030836289396260694,0.0068747649924185,0.003224434304222875
2015-08-13,-0.00241507789693565,-0.002015835681418845,-0.00361638672679518,-0.003117502508524345,-0.0022856457125512803
2015-08-14,0.00261272723367422,0.0032071019539570127,0.002530629466912091,0.0040745621590106635,0.0031254688691645664
2015-08-17,0.003924264842819649,0.004159734779577954,0.004770176817941944,0.0038911713233260744,0.004912223056424005
2015-08-18,-0.003643296684588237,-0.003406465926802915,-0.0036753501691959194,-0.003138398382013215,-0.003521259672063075
2015-08-19,-0.005702356049344588,-0.008446273634343384,0.003108014285354585,-0.007682813989055565,-0.0038367719078147094
2015-08-20,-0.014588411892582401,-0.020028738770994137,-0.00042176419867117097,-0.02100784276304181,-0.01175935359366979
2015-08-21,-0.02975884746125644,-0.03623672177406528,-0.01230777686042557,-0.041307982511081406,-0.02606388611442899
2015-08-24,-0.03005056886875543,-0.03470241748682373,-0.01695433995446615,-0.02976018966133158,-0.027831493321092398
2015-08-25,-0.011224639282206312,-0.011510879981256415,-0.013402674222949554,-0.014133424120332494,-0.01220052757737862
2015-08-26,0.0373529388352749,0.04669651593355141,0.0069846826193959806,0.05114855199887564,0.02851652230203426
2015-08-27,0.0222677855818219,0.02621312090293691,0.010626228169904795,0.027493100570537676,0.019307006622830893
2015-08-28,0.0022367401424897774,0.0016181862750726604,0.003496647224136906,0.0027000227910941583,0.0020005098051904175
2015-08-31,-0.0047336545994203375,-0.005920410188866039,-0.00553690846805943,-0.00779317041205908,-0.0061148360223637855
2015-09-01,-0.02839692548185065,-0.03396371685717765,-0.00974743605948722,-0.0351134166770786,-0.023245585725422943
2015-09-02,0.01863849359443906,0.023946816816203403,0.005340658408891852,0.029616922408766913,0.015579148057110876
2015-09-03,-0.0004735231469151501,-0.00073648758294656,-0.0005886824782203453,-0.00290923860980939,-0.000317347981458585
2015-09-04,-0.012484775817765775,-0.01524135033579695,-0.003678090945757145,-0.01542025608366009,-0.009848937372762694
2015-09-08,0.019077607899147003,0.024786443109521876,0.0053382894416039795,0.028200730107883026,0.01586426938757268
2015-09-09,-0.01439775470938864,-0.01600532513564272,-0.007459903694159836,-0.01685133555768881,-0.01159308019831781
2015-09-10,0.007351096713914888,0.00905803934000706,0.0012121838602668546,0.01130191026446037,0.005031856349414769
2015-09-11,0.0039478886637367,0.004731304332497485,0.003999216636664075,0.006407890446229195,0.004731977162310735
2015-09-14,-0.000741335633644825,-0.0011923715048238399,-0.00044830794803541493,-0.0001306729394538398,-0.001171062435063545
2015-09-15,0.006991707265028001,0.010640641244097946,-0.002198287636939794,0.011083569961184096,0.005033828361363825
2015-09-16,0.0077684441148419495,0.0078061356846084754,0.005027516082886869,0.005619185539293485,0.00622672585180631
2015-09-17,-0.0017869901153064992,-0.0035609490195143896,0.005034347265935155,-0.002571218215967609,-0.00017170393962880488
2015-09-18,-0.008395270370027786,-0.011424845767347905,0.0012506158094709756,-0.006909185083019765,-0.006660233302744799
2015-09-21,0.005135967739918964,0.00802548096253124,-0.004210533726277979,0.009725651376138499,0.002348750907965105
2015-09-22,-0.008901076935097674,-0.011805608846486815,-0.0017557098869097252,-0.013510145045393307,-0.006733254690692736
2015-09-23,0.0005078211089410455,0.000582908900508353,0.0008605434746860927,0.0030144176387673933,0.00028224555722703804
2015-09-24,0.006148339142256037,0.004286167642013125,0.006887833019198969,0.007344574604827686,0.0037887716617554857
2015-09-25,0.002248375939018012,0.0027705763903986547,-0.0047342496892564395,0.0005747715939197448,-0.0008748591469138351
2015-09-28,-0.012649649583393926,-0.016492717049317315,-0.006433314003661844,-0.015469933141362534,-0.012384173815157055
2015-09-29,-0.0008597009358296119,-0.00098850033742203,-0.001177865201439235,-0.0022231224591320606,-0.0012762904711077598
2015-09-30,0.014063062804123963,0.01823586240418177,0.0033026200404613856,0.01957968087242928,0.011696090983842888
2015-10-01,-0.0011190734330365371,-0.001561079687573865,0.002041265392295795,-0.003979327048941844,0.0009834356818794797
2015-10-02,0.014855413921054824,0.015507694921337186,0.01333622926785078,0.017323882427454775,0.01383190879441457
2015-10-05,0.010780962116521062,0.014667548572180736,0.001429255320799415,0.014861126005375215,0.008858928280148778
2015-10-06,0.0057240199728397995,0.00436550868419835,0.0033550718470636847,0.00528767866319296,0.002777717678469305
2015-10-07,0.0035390392341711875,0.004638440381424795,0.0007454782530456799,0.002687939119200925,0.003116944805670155
2015-10-08,0.00176581418270285,0.003845598310220685,-0.0013826655866671803,0.0027048724313753648,0.0020195764423399593
2015-10-09,0.0023965733888137502,0.0017300194349227904,0.00589854831792048,0.0042484370539103,0.00316201238229748
2015-10-12,0.0016748668349803625,0.00109111755887976,0.0035883616965878148,0.00166214194275037,0.0019435623537805602
2015-10-13,-0.00036469656488021245,-0.0015063898621083451,-9.077502255762974e-05,-0.0002983052082530849,-0.0015657251728826546
2015-10-14,0.003303476308674975,0.0015020417514683554,0.005051884221219129,0.005027911278117975,0.0011366601074357602
2015-10-15,0.009827960394992761,0.01186900094548232,0.0028512833646272646,0.00797955287275971,0.008676248418868649
2015-10-16,0.004723490329684938,0.00574679228098971,-0.00012314496852772034,0.00509051285984273,0.003113976828462315
2015-10-19,-0.0026404714143961,-0.0013558040907996202,-0.0014306406745577297,0.0014112898089102001,-0.00110254801667241
2015-10-20,0.0027158009612428748,0.0029699255202499594,0.00011911534274354534,0.00481010427623614,0.0011676919881662548
2015-10-21,-0.005644238800843819,-0.006748176197664973,-0.0012035117406723628,-0.007123251360292879,-0.0036735033840209503
2015-10-22,0.017355942244470252,0.01980197781971667,0.007215308556688576,0.0198502826528603,0.013890644972032655
2015-10-23,0.018879248665575867,0.024182100944337367,0.0064659553284949454,0.03574688048294585,0.01606397055844555
2015-10-26,-0.003440892262952275,-0.003940666997293225,0.0011446935622449147,-0.002656520381647406,-0.0014372730400744353
2015-10-27,-0.0025270547362304125,-0.0034165217986798398,2.3284448320419904e-05,-0.004392065094441809,-0.0019361586058820651
2015-10-28,0.012236289419106238,0.014833862539793765,0.0023206915927447844,0.014775479154621785,0.00963113277793658
2015-10-29,-0.0083175314516039,-0.007238895099604381,-0.008178851773973865,-0.01022313360432271,-0.006410248450447205
2015-10-30,-0.0007772865169312624,-0.001309939033205995,-0.0007094703111147801,0.00026192194287961567,-0.001764752973802724
2015-11-02,0.011075576363522237,0.01304408737665049,0.00158970241279166,0.01049219253915088,0.008238213850156795
2015-11-03,0.0029423651600038623,0.00501983669049366,-0.004278724190750975,0.0046820742186772304,0.0015035526817235698
2015-11-04,-0.004599248711002625,-0.004546358948906305,-0.0028667891716965994,-0.005000090016450555,-0.00304973368613971
2015-11-05,-0.0034745787113729127,-0.00346129959687977,-0.002251538853086505,-0.004536128138338711,-0.00249016055984249
2015-11-06,0.01828780518886501,0.02349667593107281,-0.008376807662426175,0.03587616046471212,0.004785103555361471
2015-11-09,-0.008926049811657,-0.00951926184950325,-0.004943791197062,-0.00711788700183105,-0.00796452898342752
2015-11-10,-0.006284848649526737,-0.007855384468248005,-0.0009756594086344449,-0.015266586330950054,-0.0036596004384681796
2015-11-11,-0.004488944721096949,-0.004546355240005375,-0.002908496388384065,-0.004056388786392225,-0.0036109326458815846
2015-11-12,-0.0086487729455914,-0.009918963617201454,-0.002930524298723345,-0.005122399660408794,-0.007391187408754865
2015-11-13,-0.011177175357736,-0.013669443987602494,-0.003977192367625871,-0.016025048904114103,-0.00903238850270957
2015-11-16,0.015023933454946688,0.016979306817815905,0.006301373677047675,0.015835764128186165,0.01220504215321037
2015-11-17,-0.005266124680323837,-0.00437187145607908,-0.003562419993730695,-0.00381858253686264,-0.0033613443240183304
2015-11-18,0.015178226951376973,0.0180180209510868,0.0081242113155231,0.020747621386032034,0.013602110245825189
2015-11-19,0.003971756731506,0.0030269283376554044,0.005551009771950815,0.005074295565436524,0.0036001920283394544
2015-11-20,0.00070101245242235,0.00237198934223048,-0.0006626450845019599,0.004588953192792139,0.00113800606799638
2015-11-23,-0.004715281202162437,-0.005093585888088859,-0.0019311769201963251,-0.007412451921311499,-0.00282149644048628
2015-11-24,0.0056413275992527635,0.005325108150935426,0.0025705109845683568,0.005226587792732146,0.0035136482686199616
2015-11-25,-0.0034676675352879375,-0.0036161885364775948,-0.0012714668456687702,-0.0048278153152037555,-0.002189369297108125
2015-11-27,0.0004618108643518374,0.0017293452895477798,-0.0028249640623142446,0.0022715759283167903,-8.016878080763014e-05
2015-11-30,0.003361604320567075,0.0026603454944955497,0.0023950586345115247,0.00552159068196441,0.001622674582863515
2015-12-01,0.010462881256670825,0.010966871142448516,0.00886613417151573,0.012373330564977175,0.00964329168365222
2015-12-02,-0.010612326481730388,-0.010102078958412924,-0.007294680995612905,-0.006503824333906584,-0.0084956692188296
2015-12-03,-0.0109409176932941,-0.011512143956441684,-0.012437333102704696,-0.010362260087509014,-0.013502426857249514
2015-12-04,0.024187053149349953,0.026000408704446143,0.017717286365740104,0.030849936659743667,0.021193538518991445
2015-12-07,-0.009452148928715275,-0.009659336680657205,-0.0020706746844050203,-0.007835556994656916,-0.005196427028439671
2015-12-08,-0.0044422576439763495,-0.00402864330992221,-0.0014681722635507897,0.00230200433224722,-0.0036748999716928296
2015-12-09,-0.008361812476808748,-0.010801899989076436,-0.005023203984873025,-0.016797975901464115,-0.007765592828936564
2015-12-10,0.0030487700197759375,0.0037185385581318645,0.0015168028914379849,0.004980500095900125,0.0026487111507810597
2015-12-11,-0.012744802447922301,-0.017288356448273968,-0.0013151416611520345,-0.017468317467336642,-0.010656904413096016
2015-12-14,0.002679091602810338,0.00500041901094231,-0.005520035499187515,0.00353526812519856,0.0006976542160522198
2015-12-15,0.008852716952054389,0.00886806405089691,-0.00040675901179919495,6.66966995703791e-05,0.0048435989343582
2015-12-16,0.0091653284534467,0.01055862719131421,0.007896139401957944,0.01034529780327285,0.009567308087269626
2015-12-17,-0.0129133479027952,-0.014283343540005298,-0.007531706264631625,-0.013798154286482359,-0.010578635343463505
2015-12-18,-0.013188564383934565,-0.017840666429185695,-0.0023345654037730504,-0.019498290759151694,-0.011784365185926654
2015-12-21,0.0106457489944594,0.0116641775114285,0.006368844037272215,0.01397874338360529,0.008500151198494356
2015-12-22,0.001657881874586075,0.003783648607348315,-0.000687550369410615,0.003104277006087555,0.0024675615362554945
2015-12-23,0.009492990707335324,0.011239611268897708,0.0014195627262476352,0.00766243757131633,0.007305831657075245
2015-12-24,-0.000757600054773125,-0.0017367756993035249,0.00291705205471852,-0.0007745232004420149,2.1532595025930078e-05
